Round,Description,Total,Success,Error,Avg(ms),Max(ms),Min(ms),TotalTime(s),Throughput(tps),SuccessRate,ErrorRate
1,4987,15,14,1,5,10,1,0.077,0.499997,0.933333,0.0666667
1,4988,10,9,1,5,9,3,0.054,0.333331,0.9,0.1
1,4989,7,7,0,5,10,1,0.039,0.233332,1,0
1,4990,6,5,1,4,5,4,0.028,0.199999,0.833333,0.166667
1,4991,30,29,1,5,10,1,0.166,0.999994,0.966667,0.0333333
1,4992,15,12,3,5,10,2,0.085,0.499997,0.8,0.2
1,4993,10,10,0,6,10,1,0.067,0.333331,1,0
1,4994,7,6,1,6,9,2,0.044,0.233332,0.857143,0.142857
1,4995,6,6,0,4,6,2,0.025,0.199999,1,0
1,4996,30,28,2,6,10,1,0.18,0.999994,0.933333,0.0666667
1,4997,15,15,0,5,10,1,0.088,0.499997,1,0
1,4998,10,9,1,5,10,1,0.056,0.333331,0.9,0.1
1,4999,7,7,0,3,10,1,0.025,0.233332,1,0
1,5000,6,5,1,6,9,5,0.041,0.199999,0.833333,0.166667
2,5001,29,24,5,6,10,1,0.181,0.966662,0.827586,0.172414
2,5002,15,13,2,6,10,2,0.101,0.499998,0.866667,0.133333
2,5003,10,10,0,6,9,2,0.061,0.333332,1,0
2,5004,8,8,0,6,10,2,0.054,0.266665,1,0
2,5005,6,5,1,5,9,1,0.034,0.199999,0.833333,0.166667
2,5006,29,28,1,6,10,2,0.176,0.966662,0.965517,0.0344828
2,5007,15,14,1,4,10,1,0.071,0.499998,0.933333,0.0666667
2,5008,10,9,1,3,8,1,0.033,0.333332,0.9,0.1
2,5009,8,7,1,6,10,3,0.053,0.266665,0.875,0.125
2,5010,6,5,1,5,10,2,0.034,0.199999,0.833333,0.166667
2,5011,27,23,4,5,10,1,0.158,0.899996,0.851852,0.148148
2,5012,15,13,2,5,9,1,0.075,0.499998,0.866667,0.133333
2,5013,10,9,1,5,9,2,0.059,0.333332,0.9,0.1
2,5014,8,8,0,7,9,3,0.057,0.266665,1,0
2,5015,6,5,1,3,7,1,0.023,0.199999,0.833333,0.166667
2,5016,29,22,7,6,10,1,0.178,0.966662,0.758621,0.241379
2,5017,15,13,2,3,8,1,0.054,0.499998,0.866667,0.133333
2,5018,10,10,0,4,9,1,0.045,0.333332,1,0
2,5019,8,8,0,4,10,2,0.039,0.266665,1,0
2,5020,6,4,2,5,10,2,0.033,0.199999,0.666667,0.333333
2,5021,29,26,3,5,10,1,0.173,0.966662,0.896552,0.103448
2,5022,15,13,2,6,10,1,0.09,0.499998,0.866667,0.133333
2,5023,10,10,0,5,8,1,0.05,0.333332,1,0
2,5024,8,8,0,5,9,2,0.045,0.266665,1,0
2,5025,6,6,0,4,10,1,0.028,0.199999,1,0
2,5026,29,27,2,5,10,1,0.155,0.966662,0.931034,0.0689655
2,5027,15,15,0,5,10,1,0.079,0.499998,1,0
2,5028,10,9,1,5,9,1,0.05,0.333332,0.9,0.1
2,5029,8,7,1,5,10,2,0.044,0.266665,0.875,0.125
2,5030,6,6,0,5,10,1,0.033,0.199999,1,0
2,5031,29,29,0,6,10,1,0.182,0.966662,1,0
2,5032,15,13,2,5,10,2,0.083,0.499998,0.866667,0.133333
2,5033,10,10,0,6,10,1,0.061,0.333332,1,0
2,5034,8,5,3,3,6,1,0.026,0.266665,0.625,0.375
2,5035,6,6,0,6,10,3,0.041,0.199999,1,0
2,5036,29,28,1,6,10,1,0.189,0.966662,0.965517,0.0344828
2,5037,15,13,2,4,10,1,0.072,0.499998,0.866667,0.133333
2,5038,10,9,1,5,10,1,0.054,0.333332,0.9,0.1
2,5039,8,8,0,4,8,1,0.032,0.266665,1,0
2,5040,6,6,0,5,10,1,0.035,0.199999,1,0
2,5041,28,23,5,5,10,1,0.143,0.933329,0.821429,0.178571
2,5042,15,15,0,4,9,1,0.073,0.499998,1,0
2,5043,10,8,2,5,10,2,0.057,0.333332,0.8,0.2
2,5044,8,8,0,7,10,1,0.056,0.266665,1,0
2,5045,6,6,0,4,10,1,0.029,0.199999,1,0
2,5046,28,25,3,6,10,1,0.169,0.933329,0.892857,0.107143
2,5047,15,14,1,4,8,1,0.062,0.499998,0.933333,0.0666667
2,5048,10,9,1,6,10,2,0.061,0.333332,0.9,0.1
2,5049,8,7,1,5,8,1,0.042,0.266665,0.875,0.125
2,5050,6,5,1,5,10,2,0.032,0.199999,0.833333,0.166667
2,5051,28,22,6,6,10,1,0.185,0.933329,0.785714,0.214286
2,5052,15,13,2,6,10,1,0.094,0.499998,0.866667,0.133333
2,5053,10,9,1,5,9,1,0.05,0.333332,0.9,0.1
2,5054,8,8,0,5,10,1,0.04,0.266665,1,0
2,5055,6,4,2,2,5,1,0.016,0.199999,0.666667,0.333333
2,5056,29,25,4,5,10,1,0.157,0.966662,0.862069,0.137931
2,5057,15,12,3,4,9,1,0.064,0.499998,0.8,0.2
2,5058,10,9,1,4,10,1,0.049,0.333332,0.9,0.1
2,5059,8,8,0,4,10,1,0.038,0.266665,1,0
2,5060,6,5,1,4,8,2,0.026,0.199999,0.833333,0.166667
2,5061,29,26,3,5,10,1,0.151,0.966662,0.896552,0.103448
2,5062,15,10,5,6,10,2,0.103,0.499998,0.666667,0.333333
2,5063,10,8,2,5,10,1,0.057,0.333332,0.8,0.2
2,5064,8,7,1,3,7,1,0.03,0.266665,0.875,0.125
2,5065,6,6,0,4,6,1,0.024,0.199999,1,0
2,5066,29,26,3,5,10,1,0.151,0.966662,0.896552,0.103448
2,5067,15,11,4,5,10,2,0.083,0.499998,0.733333,0.266667
2,5068,10,7,3,6,10,1,0.065,0.333332,0.7,0.3
2,5069,8,8,0,3,9,1,0.031,0.266665,1,0
2,5070,6,6,0,5,9,3,0.034,0.199999,1,0
2,5071,29,28,1,5,10,1,0.162,0.966662,0.965517,0.0344828
2,5072,15,15,0,5,10,1,0.077,0.499998,1,0
2,5073,10,9,1,6,10,3,0.066,0.333332,0.9,0.1
2,5074,8,8,0,5,10,2,0.041,0.266665,1,0
2,5075,6,6,0,3,8,1,0.018,0.199999,1,0
2,5076,29,23,6,4,10,1,0.14,0.966662,0.793103,0.206897
2,5077,15,12,3,6,10,1,0.099,0.499998,0.8,0.2
2,5078,10,10,0,5,10,2,0.059,0.333332,1,0
2,5079,8,7,1,4,8,1,0.033,0.266665,0.875,0.125
2,5080,6,6,0,5,9,1,0.032,0.199999,1,0
2,5081,29,28,1,6,10,1,0.176,0.966662,0.965517,0.0344828
2,5082,15,10,5,5,10,1,0.079,0.499998,0.666667,0.333333
2,5083,10,8,2,3,6,1,0.037,0.333332,0.8,0.2
2,5084,8,8,0,4,9,1,0.033,0.266665,1,0
2,5085,6,5,1,6,10,1,0.036,0.199999,0.833333,0.166667
2,5086,29,27,2,5,10,1,0.156,0.966662,0.931034,0.0689655
2,5087,15,13,2,4,9,1,0.071,0.499998,0.866667,0.133333
2,5088,10,9,1,4,10,1,0.048,0.333332,0.9,0.1
2,5089,8,7,1,4,7,3,0.039,0.266665,0.875,0.125
2,5090,6,6,0,6,10,3,0.04,0.199999,1,0
2,5091,29,25,4,6,10,1,0.187,0.966662,0.862069,0.137931
2,5092,15,13,2,5,10,1,0.077,0.499998,0.866667,0.133333
2,5093,10,10,0,5,10,1,0.057,0.333332,1,0
2,5094,8,7,1,3,6,1,0.03,0.266665,0.875,0.125
2,5095,6,5,1,5,8,2,0.03,0.199999,0.833333,0.166667
2,5096,29,27,2,5,10,1,0.171,0.966662,0.931034,0.0689655
2,5097,15,15,0,5,10,1,0.077,0.499998,1,0
2,5098,10,10,0,4,9,2,0.047,0.333332,1,0
2,5099,8,5,3,5,8,2,0.041,0.266665,0.625,0.375
2,5100,6,6,0,4,7,2,0.027,0.199999,1,0
2,5101,29,25,4,5,10,1,0.159,0.966662,0.862069,0.137931
2,5102,15,14,1,5,10,1,0.087,0.499998,0.933333,0.0666667
2,5103,10,9,1,4,7,2,0.047,0.333332,0.9,0.1
2,5104,8,8,0,5,9,1,0.042,0.266665,1,0
2,5105,6,6,0,4,8,1,0.027,0.199999,1,0
2,5106,29,25,4,5,10,1,0.155,0.966662,0.862069,0.137931
2,5107,15,11,4,6,10,1,0.091,0.499998,0.733333,0.266667
2,5108,10,10,0,5,10,2,0.053,0.333332,1,0
2,5109,8,8,0,5,8,2,0.041,0.266665,1,0
2,5110,6,6,0,5,10,2,0.034,0.199999,1,0
2,5111,29,27,2,5,10,1,0.166,0.966662,0.931034,0.0689655
2,5112,15,14,1,6,10,1,0.093,0.499998,0.933333,0.0666667
2,5113,10,6,4,6,10,1,0.061,0.333332,0.6,0.4
2,5114,8,8,0,3,8,1,0.025,0.266665,1,0
2,5115,6,4,2,7,10,3,0.042,0.199999,0.666667,0.333333
2,5116,29,24,5,5,10,2,0.163,0.966662,0.827586,0.172414
2,5117,15,15,0,4,8,1,0.062,0.499998,1,0
2,5118,10,9,1,5,9,2,0.058,0.333332,0.9,0.1
2,5119,8,8,0,5,9,1,0.041,0.266665,1,0
2,5120,6,6,0,6,9,2,0.038,0.199999,1,0
2,5121,29,28,1,5,10,1,0.162,0.966662,0.965517,0.0344828
2,5122,15,13,2,5,10,1,0.083,0.499998,0.866667,0.133333
2,5123,10,10,0,4,10,1,0.046,0.333332,1,0
2,5124,8,8,0,5,10,1,0.043,0.266665,1,0
2,5125,6,5,1,5,9,2,0.034,0.199999,0.833333,0.166667
2,5126,29,26,3,5,10,2,0.165,0.966662,0.896552,0.103448
2,5127,15,15,0,4,9,1,0.07,0.499998,1,0
2,5128,10,10,0,4,8,1,0.049,0.333332,1,0
2,5129,8,7,1,7,10,4,0.059,0.266665,0.875,0.125
2,5130,6,5,1,4,9,1,0.029,0.199999,0.833333,0.166667
2,5131,29,25,4,5,9,1,0.159,0.966662,0.862069,0.137931
2,5132,15,13,2,6,10,1,0.091,0.499998,0.866667,0.133333
2,5133,10,10,0,5,10,1,0.05,0.333332,1,0
2,5134,8,8,0,4,8,1,0.034,0.266665,1,0
2,5135,6,5,1,5,10,2,0.03,0.199999,0.833333,0.166667
2,5136,29,25,4,5,10,1,0.149,0.966662,0.862069,0.137931
2,5137,15,14,1,4,8,1,0.067,0.499998,0.933333,0.0666667
2,5138,10,9,1,6,10,3,0.066,0.333332,0.9,0.1
2,5139,8,8,0,5,10,2,0.047,0.266665,1,0
2,5140,6,5,1,4,9,1,0.025,0.199999,0.833333,0.166667
2,5141,29,24,5,5,10,1,0.147,0.966662,0.827586,0.172414
2,5142,15,13,2,5,10,2,0.082,0.499998,0.866667,0.133333
2,5143,10,7,3,4,9,1,0.047,0.333332,0.7,0.3
2,5144,8,7,1,4,10,1,0.039,0.266665,0.875,0.125
2,5145,6,6,0,8,10,4,0.048,0.199999,1,0
2,5146,29,28,1,5,10,1,0.145,0.966662,0.965517,0.0344828
2,5147,15,13,2,5,10,1,0.083,0.499998,0.866667,0.133333
2,5148,10,9,1,6,10,1,0.06,0.333332,0.9,0.1
2,5149,8,8,0,5,10,2,0.043,0.266665,1,0
2,5150,6,5,1,4,10,1,0.027,0.199999,0.833333,0.166667
2,5151,28,25,3,5,10,1,0.141,0.933329,0.892857,0.107143
2,5152,15,14,1,6,10,1,0.093,0.499998,0.933333,0.0666667
2,5153,10,9,1,5,8,1,0.054,0.333332,0.9,0.1
2,5154,8,6,2,5,10,1,0.042,0.266665,0.75,0.25
2,5155,6,5,1,6,10,1,0.04,0.199999,0.833333,0.166667
2,5156,28,23,5,5,10,1,0.165,0.933329,0.821429,0.178571
2,5157,15,15,0,7,10,2,0.115,0.499998,1,0
2,5158,10,8,2,4,7,1,0.047,0.333332,0.8,0.2
2,5159,8,7,1,6,10,2,0.048,0.266665,0.875,0.125
2,5160,6,6,0,6,8,3,0.036,0.199999,1,0
2,5161,29,24,5,5,10,1,0.153,0.966662,0.827586,0.172414
2,5162,15,14,1,4,9,1,0.069,0.499998,0.933333,0.0666667
2,5163,10,10,0,5,10,1,0.05,0.333332,1,0
2,5164,8,6,2,5,8,2,0.042,0.266665,0.75,0.25
2,5165,6,6,0,5,10,1,0.032,0.199999,1,0
2,5166,29,25,4,5,10,1,0.168,0.966662,0.862069,0.137931
2,5167,15,15,0,5,10,1,0.085,0.499998,1,0
2,5168,10,9,1,3,8,1,0.035,0.333332,0.9,0.1
2,5169,8,6,2,4,8,1,0.033,0.266665,0.75,0.25
2,5170,6,6,0,4,9,1,0.028,0.199999,1,0
2,5171,29,20,9,5,10,1,0.157,0.966662,0.689655,0.310345
2,5172,15,14,1,5,10,2,0.082,0.499998,0.933333,0.0666667
2,5173,10,10,0,4,9,1,0.044,0.333332,1,0
2,5174,8,8,0,4,9,1,0.039,0.266665,1,0
2,5175,6,5,1,7,9,4,0.044,0.199999,0.833333,0.166667
2,5176,29,28,1,5,10,1,0.159,0.966662,0.965517,0.0344828
2,5177,15,14,1,6,10,1,0.092,0.499998,0.933333,0.0666667
2,5178,10,7,3,5,10,1,0.057,0.333332,0.7,0.3
2,5179,8,7,1,4,10,1,0.037,0.266665,0.875,0.125
2,5180,6,6,0,7,9,5,0.044,0.199999,1,0
2,5181,29,27,2,5,10,1,0.166,0.966662,0.931034,0.0689655
2,5182,15,13,2,6,10,1,0.102,0.499998,0.866667,0.133333
2,5183,10,9,1,5,9,3,0.051,0.333332,0.9,0.1
2,5184,8,8,0,5,8,2,0.042,0.266665,1,0
2,5185,6,6,0,5,10,1,0.032,0.199999,1,0
2,5186,29,24,5,5,10,1,0.153,0.966662,0.827586,0.172414
2,5187,15,13,2,6,10,2,0.09,0.499998,0.866667,0.133333
2,5188,10,9,1,3,10,1,0.039,0.333332,0.9,0.1
2,5189,8,7,1,5,10,1,0.044,0.266665,0.875,0.125
2,5190,6,6,0,5,9,1,0.032,0.199999,1,0
2,5191,29,27,2,5,10,1,0.166,0.966662,0.931034,0.0689655
2,5192,15,14,1,3,8,1,0.056,0.499998,0.933333,0.0666667
2,5193,10,8,2,6,10,1,0.062,0.333332,0.8,0.2
2,5194,8,8,0,5,10,1,0.042,0.266665,1,0
2,5195,6,6,0,4,10,1,0.027,0.199999,1,0
2,5196,29,25,4,5,10,1,0.149,0.966662,0.862069,0.137931
2,5197,15,12,3,6,10,1,0.092,0.499998,0.8,0.2
2,5198,10,10,0,5,10,3,0.052,0.333332,1,0
2,5199,8,8,0,4,9,1,0.036,0.266665,1,0
2,5200,6,5,1,3,9,1,0.023,0.199999,0.833333,0.166667
2,5201,29,26,3,5,10,1,0.172,0.966662,0.896552,0.103448
2,5202,15,15,0,5,9,1,0.079,0.499998,1,0
2,5203,10,10,0,5,8,3,0.058,0.333332,1,0
2,5204,8,7,1,5,10,2,0.046,0.266665,0.875,0.125
2,5205,6,5,1,4,6,1,0.025,0.199999,0.833333,0.166667
2,5206,29,26,3,5,10,1,0.155,0.966662,0.896552,0.103448
2,5207,15,14,1,5,10,1,0.077,0.499998,0.933333,0.0666667
2,5208,10,10,0,4,9,1,0.041,0.333332,1,0
2,5209,8,7,1,6,10,1,0.05,0.266665,0.875,0.125
2,5210,6,6,0,4,8,3,0.028,0.199999,1,0
2,5211,29,27,2,6,10,1,0.183,0.966662,0.931034,0.0689655
2,5212,15,15,0,5,10,1,0.083,0.499998,1,0
2,5213,10,9,1,5,10,1,0.052,0.333332,0.9,0.1
2,5214,8,8,0,4,7,2,0.036,0.266665,1,0
2,5215,6,5,1,4,8,2,0.029,0.199999,0.833333,0.166667
2,5216,29,28,1,5,10,1,0.164,0.966662,0.965517,0.0344828
2,5217,15,14,1,4,9,1,0.062,0.499998,0.933333,0.0666667
2,5218,10,9,1,5,10,1,0.056,0.333332,0.9,0.1
2,5219,8,8,0,4,10,1,0.037,0.266665,1,0
2,5220,6,3,3,6,10,4,0.041,0.199999,0.5,0.5
2,5221,29,25,4,6,10,1,0.185,0.966662,0.862069,0.137931
2,5222,15,14,1,4,9,1,0.07,0.499998,0.933333,0.0666667
2,5223,10,10,0,4,9,1,0.04,0.333332,1,0
2,5224,8,8,0,5,9,3,0.047,0.266665,1,0
2,5225,6,6,0,5,9,1,0.034,0.199999,1,0
2,5226,29,26,3,5,10,1,0.164,0.966662,0.896552,0.103448
2,5227,15,15,0,6,10,2,0.101,0.499998,1,0
2,5228,10,9,1,5,9,2,0.053,0.333332,0.9,0.1
2,5229,8,8,0,6,10,1,0.052,0.266665,1,0
2,5230,6,6,0,7,10,6,0.046,0.199999,1,0
2,5231,29,27,2,5,10,1,0.151,0.966662,0.931034,0.0689655
2,5232,15,15,0,4,8,1,0.073,0.499998,1,0
2,5233,10,7,3,5,8,2,0.052,0.333332,0.7,0.3
2,5234,8,8,0,8,10,5,0.068,0.266665,1,0
2,5235,6,6,0,5,9,1,0.031,0.199999,1,0
2,5236,29,23,6,5,10,1,0.162,0.966662,0.793103,0.206897
2,5237,15,14,1,6,10,1,0.092,0.499998,0.933333,0.0666667
2,5238,10,10,0,6,10,2,0.063,0.333332,1,0
2,5239,8,8,0,4,9,1,0.039,0.266665,1,0
2,5240,6,6,0,4,8,1,0.029,0.199999,1,0
2,5241,29,26,3,5,10,1,0.16,0.966662,0.896552,0.103448
2,5242,15,14,1,4,8,1,0.066,0.499998,0.933333,0.0666667
2,5243,10,10,0,6,10,2,0.062,0.333332,1,0
2,5244,8,7,1,4,9,2,0.039,0.266665,0.875,0.125
2,5245,6,6,0,5,7,2,0.03,0.199999,1,0
2,5246,29,27,2,5,10,1,0.158,0.966662,0.931034,0.0689655
2,5247,15,14,1,6,10,1,0.098,0.499998,0.933333,0.0666667
2,5248,10,10,0,4,10,2,0.049,0.333332,1,0
2,5249,8,8,0,5,9,2,0.04,0.266665,1,0
2,5250,6,5,1,5,10,1,0.031,0.199999,0.833333,0.166667
2,5251,29,26,3,6,10,1,0.174,0.966662,0.896552,0.103448
2,5252,15,12,3,5,10,1,0.086,0.499998,0.8,0.2
2,5253,10,9,1,5,10,1,0.056,0.333332,0.9,0.1
2,5254,8,8,0,5,9,1,0.043,0.266665,1,0
2,5255,6,4,2,6,10,1,0.038,0.199999,0.666667,0.333333
2,5256,29,27,2,5,10,1,0.154,0.966662,0.931034,0.0689655
2,5257,15,13,2,4,10,1,0.071,0.499998,0.866667,0.133333
2,5258,10,8,2,6,10,3,0.069,0.333332,0.8,0.2
2,5259,8,8,0,4,8,2,0.038,0.266665,1,0
2,5260,6,6,0,4,6,3,0.028,0.199999,1,0
2,5261,29,24,5,5,10,1,0.154,0.966662,0.827586,0.172414
2,5262,15,13,2,6,10,2,0.099,0.499998,0.866667,0.133333
2,5263,10,10,0,5,10,1,0.059,0.333332,1,0
2,5264,8,8,0,6,10,2,0.052,0.266665,1,0
2,5265,6,5,1,6,10,3,0.04,0.199999,0.833333,0.166667
2,5266,29,25,4,5,10,1,0.147,0.966662,0.862069,0.137931
2,5267,15,15,0,5,10,1,0.085,0.499998,1,0
2,5268,10,10,0,5,9,2,0.056,0.333332,1,0
2,5269,8,6,2,3,10,1,0.029,0.266665,0.75,0.25
2,5270,6,5,1,3,10,2,0.023,0.199999,0.833333,0.166667
2,5271,29,24,5,6,10,1,0.185,0.966662,0.827586,0.172414
2,5272,15,15,0,5,10,1,0.085,0.499998,1,0
2,5273,10,10,0,6,10,1,0.063,0.333332,1,0
2,5274,8,6,2,5,9,1,0.045,0.266665,0.75,0.25
2,5275,6,5,1,6,10,4,0.04,0.199999,0.833333,0.166667
2,5276,29,25,4,5,10,1,0.15,0.966662,0.862069,0.137931
2,5277,15,12,3,6,10,1,0.095,0.499998,0.8,0.2
2,5278,10,8,2,4,7,1,0.041,0.333332,0.8,0.2
2,5279,8,8,0,5,9,2,0.043,0.266665,1,0
2,5280,6,4,2,4,10,2,0.029,0.199999,0.666667,0.333333
2,5281,29,28,1,4,10,1,0.144,0.966662,0.965517,0.0344828
2,5282,15,14,1,6,10,1,0.092,0.499998,0.933333,0.0666667
2,5283,10,9,1,4,10,1,0.046,0.333332,0.9,0.1
2,5284,8,8,0,6,10,1,0.048,0.266665,1,0
2,5285,6,6,0,5,9,1,0.033,0.199999,1,0
2,5286,29,28,1,5,10,1,0.146,0.966662,0.965517,0.0344828
2,5287,15,13,2,5,9,2,0.085,0.499998,0.866667,0.133333
2,5288,10,7,3,5,10,3,0.052,0.333332,0.7,0.3
2,5289,8,7,1,4,10,1,0.035,0.266665,0.875,0.125
2,5290,6,6,0,5,8,1,0.03,0.199999,1,0
2,5291,29,26,3,5,10,1,0.16,0.966662,0.896552,0.103448
2,5292,15,13,2,5,10,1,0.088,0.499998,0.866667,0.133333
2,5293,10,10,0,6,9,2,0.062,0.333332,1,0
2,5294,8,8,0,4,10,2,0.038,0.266665,1,0
2,5295,6,6,0,4,9,2,0.029,0.199999,1,0
2,5296,29,28,1,5,10,2,0.172,0.966662,0.965517,0.0344828
2,5297,15,14,1,4,9,1,0.071,0.499998,0.933333,0.0666667
2,5298,10,9,1,4,9,1,0.049,0.333332,0.9,0.1
2,5299,8,8,0,3,7,1,0.03,0.266665,1,0
2,5300,6,6,0,7,10,4,0.043,0.199999,1,0
2,5301,28,26,2,5,10,1,0.145,0.933329,0.928571,0.0714286
2,5302,15,15,0,5,10,1,0.076,0.499998,1,0
2,5303,10,9,1,6,10,1,0.061,0.333332,0.9,0.1
2,5304,8,7,1,5,9,1,0.047,0.266665,0.875,0.125
2,5305,6,4,2,6,10,1,0.036,0.199999,0.666667,0.333333
2,5306,29,26,3,5,10,1,0.157,0.966662,0.896552,0.103448
2,5307,15,15,0,5,10,1,0.08,0.499998,1,0
2,5308,10,10,0,5,9,1,0.051,0.333332,1,0
2,5309,8,7,1,5,10,2,0.04,0.266665,0.875,0.125
2,5310,6,6,0,5,7,1,0.032,0.199999,1,0
2,5311,29,28,1,5,10,1,0.16,0.966662,0.965517,0.0344828
2,5312,15,13,2,4,9,1,0.061,0.499998,0.866667,0.133333
2,5313,10,8,2,5,9,1,0.055,0.333332,0.8,0.2
2,5314,8,8,0,5,9,1,0.046,0.266665,1,0
2,5315,6,6,0,7,9,5,0.043,0.199999,1,0
2,5316,29,25,4,5,10,1,0.169,0.966662,0.862069,0.137931
2,5317,15,14,1,4,10,1,0.072,0.499998,0.933333,0.0666667
2,5318,10,10,0,5,10,1,0.059,0.333332,1,0
2,5319,8,6,2,6,10,2,0.052,0.266665,0.75,0.25
2,5320,6,6,0,4,8,1,0.029,0.199999,1,0
2,5321,29,28,1,5,10,1,0.173,0.966662,0.965517,0.0344828
2,5322,15,14,1,3,8,1,0.051,0.499998,0.933333,0.0666667
2,5323,10,9,1,6,8,4,0.066,0.333332,0.9,0.1
2,5324,8,6,2,6,10,1,0.05,0.266665,0.75,0.25
2,5325,6,6,0,5,10,1,0.03,0.199999,1,0
2,5326,29,26,3,5,10,1,0.166,0.966662,0.896552,0.103448
2,5327,15,15,0,6,10,1,0.092,0.499998,1,0
2,5328,10,9,1,5,10,2,0.057,0.333332,0.9,0.1
2,5329,8,8,0,5,8,2,0.043,0.266665,1,0
2,5330,6,6,0,7,10,4,0.045,0.199999,1,0
2,5331,29,26,3,5,10,1,0.167,0.966662,0.896552,0.103448
2,5332,15,12,3,5,10,1,0.089,0.499998,0.8,0.2
2,5333,10,10,0,7,10,1,0.071,0.333332,1,0
2,5334,8,7,1,5,10,1,0.047,0.266665,0.875,0.125
2,5335,6,5,1,4,8,1,0.025,0.199999,0.833333,0.166667
2,5336,29,28,1,5,10,1,0.158,0.966662,0.965517,0.0344828
2,5337,15,14,1,5,9,2,0.084,0.499998,0.933333,0.0666667
2,5338,10,7,3,4,10,1,0.049,0.333332,0.7,0.3
2,5339,8,7,1,4,10,1,0.036,0.266665,0.875,0.125
2,5340,6,6,0,5,9,1,0.03,0.199999,1,0
2,5341,29,23,6,6,10,1,0.176,0.966662,0.793103,0.206897
2,5342,15,12,3,4,10,1,0.064,0.499998,0.8,0.2
2,5343,10,9,1,5,9,2,0.053,0.333332,0.9,0.1
2,5344,8,7,1,6,10,1,0.049,0.266665,0.875,0.125
2,5345,6,6,0,5,9,3,0.034,0.199999,1,0
2,5346,29,29,0,6,10,1,0.175,0.966662,1,0
2,5347,15,14,1,5,10,1,0.081,0.499998,0.933333,0.0666667
2,5348,10,10,0,4,8,1,0.044,0.333332,1,0
2,5349,8,8,0,6,9,1,0.05,0.266665,1,0
2,5350,6,6,0,3,5,1,0.018,0.199999,1,0
2,5351,29,28,1,6,10,1,0.18,0.966662,0.965517,0.0344828
2,5352,15,12,3,5,10,2,0.084,0.499998,0.8,0.2
2,5353,10,8,2,3,10,2,0.038,0.333332,0.8,0.2
2,5354,8,7,1,5,10,1,0.043,0.266665,0.875,0.125
2,5355,6,5,1,7,10,2,0.044,0.199999,0.833333,0.166667
2,5356,29,25,4,5,10,1,0.15,0.966662,0.862069,0.137931
2,5357,15,13,2,5,10,1,0.088,0.499998,0.866667,0.133333
2,5358,10,10,0,4,10,1,0.043,0.333332,1,0
2,5359,8,8,0,5,9,1,0.042,0.266665,1,0
2,5360,6,4,2,4,10,2,0.028,0.199999,0.666667,0.333333
2,5361,28,26,2,5,10,1,0.156,0.933329,0.928571,0.0714286
2,5362,15,14,1,5,10,1,0.076,0.499998,0.933333,0.0666667
2,5363,10,9,1,4,10,1,0.046,0.333332,0.9,0.1
2,5364,8,7,1,6,9,4,0.051,0.266665,0.875,0.125
2,5365,6,5,1,5,10,2,0.032,0.199999,0.833333,0.166667
2,5366,29,29,0,4,10,1,0.14,0.966662,1,0
2,5367,15,12,3,5,10,1,0.085,0.499998,0.8,0.2
2,5368,10,7,3,4,10,1,0.046,0.333332,0.7,0.3
2,5369,8,7,1,5,10,2,0.04,0.266665,0.875,0.125
2,5370,6,5,1,5,7,3,0.03,0.199999,0.833333,0.166667
2,5371,29,26,3,5,10,1,0.15,0.966662,0.896552,0.103448
2,5372,15,14,1,5,9,2,0.075,0.499998,0.933333,0.0666667
2,5373,10,9,1,6,10,1,0.064,0.333332,0.9,0.1
2,5374,8,6,2,5,9,1,0.041,0.266665,0.75,0.25
2,5375,6,5,1,5,9,1,0.032,0.199999,0.833333,0.166667
2,5376,29,26,3,5,10,1,0.148,0.966662,0.896552,0.103448
2,5377,15,15,0,4,10,1,0.069,0.499998,1,0
2,5378,10,9,1,6,10,1,0.06,0.333332,0.9,0.1
2,5379,8,6,2,5,8,4,0.047,0.266665,0.75,0.25
2,5380,6,6,0,6,10,2,0.037,0.199999,1,0
2,5381,29,24,5,5,10,1,0.171,0.966662,0.827586,0.172414
2,5382,15,15,0,4,10,1,0.07,0.499998,1,0
2,5383,10,10,0,4,8,1,0.041,0.333332,1,0
2,5384,8,8,0,6,9,2,0.049,0.266665,1,0
2,5385,6,5,1,5,10,1,0.031,0.199999,0.833333,0.166667
2,5386,29,26,3,6,10,1,0.184,0.966662,0.896552,0.103448
2,5387,15,13,2,5,10,1,0.077,0.499998,0.866667,0.133333
2,5388,10,10,0,5,9,2,0.053,0.333332,1,0
2,5389,8,8,0,6,10,2,0.053,0.266665,1,0
2,5390,6,6,0,5,9,2,0.03,0.199999,1,0
2,5391,29,27,2,4,10,1,0.14,0.966662,0.931034,0.0689655
2,5392,15,14,1,4,9,1,0.072,0.499998,0.933333,0.0666667
2,5393,10,9,1,6,10,3,0.065,0.333332,0.9,0.1
2,5394,8,7,1,5,10,1,0.046,0.266665,0.875,0.125
2,5395,6,5,1,5,10,1,0.034,0.199999,0.833333,0.166667
2,5396,29,27,2,5,10,1,0.15,0.966662,0.931034,0.0689655
2,5397,15,12,3,6,8,3,0.091,0.499998,0.8,0.2
2,5398,10,10,0,4,9,1,0.048,0.333332,1,0
2,5399,8,7,1,6,9,1,0.049,0.266665,0.875,0.125
2,5400,6,4,2,6,10,3,0.036,0.199999,0.666667,0.333333
2,5401,28,27,1,5,10,1,0.15,0.933329,0.964286,0.0357143
