轮次编号,任务描述,总执行次数,成功次数,失败次数,平均耗时(ms),最大耗时(ms),最小耗时(ms),总耗时(s),吞吐量(tps),成功率,错误率
4,19703,2,2,0,7,9,5,0.014,0.0666652,1,0
4,19704,2,1,1,10,10,10,0.02,0.0666652,0.5,0.5
4,19705,2,2,0,5,7,3,0.01,0.0666652,1,0
4,19706,3,2,1,2,4,2,0.008,0.0999978,0.666667,0.333333
4,19707,3,3,0,4,6,3,0.013,0.0999978,1,0
4,19708,2,2,0,4,5,3,0.008,0.0666652,1,0
4,19709,2,1,1,5,9,1,0.01,0.0666652,0.5,0.5
4,19710,2,1,1,4,7,2,0.009,0.0666652,0.5,0.5
4,19711,3,3,0,5,7,4,0.016,0.0999978,1,0
4,19712,3,3,0,4,9,1,0.014,0.0999978,1,0
4,19713,2,2,0,4,6,3,0.009,0.0666652,1,0
4,19714,2,2,0,6,9,4,0.013,0.0666652,1,0
4,19715,2,2,0,6,8,5,0.013,0.0666652,1,0
4,19716,3,2,1,5,8,1,0.017,0.0999978,0.666667,0.333333
4,19717,3,3,0,7,9,6,0.022,0.0999978,1,0
4,19718,2,1,1,2,3,1,0.004,0.0666652,0.5,0.5
4,19719,2,2,0,3,5,1,0.006,0.0666652,1,0
4,19720,2,2,0,1,2,1,0.003,0.0666652,1,0
4,19721,3,3,0,6,11,1,0.02,0.0999978,1,0
4,19722,3,3,0,6,9,1,0.018,0.0999978,1,0
4,19723,2,2,0,5,7,3,0.01,0.0666652,1,0
4,19724,2,2,0,2,3,2,0.005,0.0666652,1,0
4,19725,2,2,0,8,10,7,0.017,0.0666652,1,0
4,19726,3,3,0,5,10,3,0.016,0.0999978,1,0
4,19727,3,2,1,5,10,2,0.016,0.0999978,0.666667,0.333333
4,19728,2,2,0,6,9,4,0.013,0.0666652,1,0
4,19729,2,2,0,6,10,3,0.013,0.0666652,1,0
4,19730,2,2,0,8,10,7,0.017,0.0666652,1,0
4,19731,3,3,0,4,6,1,0.013,0.0999978,1,0
4,19732,3,2,1,5,7,3,0.015,0.0999978,0.666667,0.333333
4,19733,2,2,0,7,10,5,0.015,0.0666652,1,0
4,19734,2,2,0,10,10,10,0.02,0.0666652,1,0
4,19735,2,1,1,9,11,7,0.018,0.0666652,0.5,0.5
4,19736,3,3,0,6,7,5,0.018,0.0999978,1,0
4,19737,3,2,1,5,7,4,0.016,0.0999978,0.666667,0.333333
4,19738,2,2,0,6,11,1,0.012,0.0666652,1,0
4,19739,2,1,1,7,10,5,0.015,0.0666652,0.5,0.5
4,19740,2,1,1,7,8,6,0.014,0.0666652,0.5,0.5
4,19741,3,3,0,4,5,4,0.014,0.0999978,1,0
4,19742,3,3,0,7,10,5,0.023,0.0999978,1,0
4,19743,2,2,0,6,8,4,0.012,0.0666652,1,0
4,19744,2,1,1,7,10,5,0.015,0.0666652,0.5,0.5
4,19745,2,2,0,6,7,6,0.013,0.0666652,1,0
4,19746,3,2,1,8,10,5,0.024,0.0999978,0.666667,0.333333
4,19747,3,3,0,4,10,2,0.014,0.0999978,1,0
4,19748,2,2,0,6,8,5,0.013,0.0666652,1,0
4,19749,2,2,0,5,8,2,0.01,0.0666652,1,0
4,19750,2,2,0,7,8,6,0.014,0.0666652,1,0
4,19751,3,3,0,7,10,3,0.021,0.0999978,1,0
4,19752,3,3,0,4,5,3,0.013,0.0999978,1,0
4,19753,2,2,0,9,11,7,0.018,0.0666652,1,0
4,19754,2,1,1,7,9,5,0.014,0.0666652,0.5,0.5
4,19755,2,2,0,5,9,1,0.01,0.0666652,1,0
4,19756,3,3,0,2,5,1,0.008,0.0999978,1,0
4,19757,3,3,0,5,7,2,0.015,0.0999978,1,0
4,19758,2,2,0,6,8,5,0.013,0.0666652,1,0
4,19759,2,2,0,7,8,7,0.015,0.0666652,1,0
4,19760,2,2,0,4,4,4,0.008,0.0666652,1,0
4,19761,3,3,0,8,10,5,0.025,0.0999978,1,0
4,19762,3,2,1,6,8,6,0.02,0.0999978,0.666667,0.333333
4,19763,2,1,1,5,6,5,0.011,0.0666652,0.5,0.5
4,19764,2,2,0,6,8,4,0.012,0.0666652,1,0
4,19765,2,1,1,2,4,1,0.005,0.0666652,0.5,0.5
4,19766,3,3,0,7,10,4,0.023,0.0999978,1,0
4,19767,3,3,0,4,6,3,0.014,0.0999978,1,0
4,19768,2,2,0,8,10,6,0.016,0.0666652,1,0
4,19769,2,2,0,4,4,4,0.008,0.0666652,1,0
4,19770,2,1,1,5,7,3,0.01,0.0666652,0.5,0.5
4,19771,3,3,0,7,8,7,0.023,0.0999978,1,0
4,19772,3,3,0,3,5,2,0.01,0.0999978,1,0
4,19773,2,2,0,4,8,1,0.009,0.0666652,1,0
4,19774,2,2,0,6,10,3,0.013,0.0666652,1,0
4,19775,2,2,0,11,12,10,0.022,0.0666652,1,0
4,19776,3,3,0,8,11,5,0.025,0.0999978,1,0
4,19777,3,3,0,3,5,2,0.01,0.0999978,1,0
4,19778,2,2,0,8,11,5,0.016,0.0666652,1,0
4,19779,2,2,0,10,12,9,0.021,0.0666652,1,0
4,19780,2,2,0,2,4,1,0.005,0.0666652,1,0
4,19781,3,2,1,6,9,4,0.019,0.0999978,0.666667,0.333333
4,19782,3,2,1,7,12,3,0.022,0.0999978,0.666667,0.333333
4,19783,2,2,0,4,7,2,0.009,0.0666652,1,0
4,19784,2,1,1,5,8,2,0.01,0.0666652,0.5,0.5
4,19785,2,2,0,3,5,2,0.007,0.0666652,1,0
4,19786,3,3,0,5,8,2,0.015,0.0999978,1,0
4,19787,3,3,0,9,10,8,0.028,0.0999978,1,0
4,19788,2,2,0,4,7,2,0.009,0.0666652,1,0
4,19789,2,1,1,6,11,1,0.012,0.0666652,0.5,0.5
4,19790,2,2,0,9,10,9,0.019,0.0666652,1,0
4,19791,3,3,0,7,9,6,0.023,0.0999978,1,0
4,19792,3,3,0,4,6,1,0.013,0.0999978,1,0
4,19793,2,2,0,7,10,5,0.015,0.0666652,1,0
4,19794,2,1,1,5,8,2,0.01,0.0666652,0.5,0.5
4,19795,2,2,0,5,10,1,0.011,0.0666652,1,0
4,19796,3,1,2,4,6,2,0.012,0.0999978,0.333333,0.666667
4,19797,3,3,0,6,9,4,0.018,0.0999978,1,0
4,19798,2,2,0,10,11,10,0.021,0.0666652,1,0
4,19799,2,1,1,7,8,6,0.014,0.0666652,0.5,0.5
4,19800,2,2,0,3,4,3,0.007,0.0666652,1,0
4,19801,3,3,0,6,9,2,0.018,0.0999978,1,0
4,19802,3,3,0,6,10,1,0.02,0.0999978,1,0
4,19803,2,2,0,4,5,4,0.009,0.0666652,1,0
4,19804,2,1,1,5,6,5,0.011,0.0666652,0.5,0.5
4,19805,2,2,0,9,11,7,0.018,0.0666652,1,0
4,19806,3,2,1,6,10,4,0.019,0.0999978,0.666667,0.333333
4,19807,3,3,0,8,10,6,0.025,0.0999978,1,0
4,19808,2,2,0,4,6,2,0.008,0.0666652,1,0
4,19809,2,1,1,3,3,3,0.006,0.0666652,0.5,0.5
4,19810,2,1,1,7,11,4,0.015,0.0666652,0.5,0.5
4,19811,3,3,0,4,5,4,0.014,0.0999978,1,0
4,19812,3,3,0,3,6,1,0.01,0.0999978,1,0
4,19813,2,2,0,5,6,5,0.011,0.0666652,1,0
4,19814,2,1,1,7,10,5,0.015,0.0666652,0.5,0.5
4,19815,2,2,0,6,8,4,0.012,0.0666652,1,0
4,19816,3,3,0,9,10,9,0.029,0.0999978,1,0
4,19817,3,3,0,8,11,5,0.024,0.0999978,1,0
4,19818,2,2,0,7,10,5,0.015,0.0666652,1,0
4,19819,2,2,0,6,7,5,0.012,0.0666652,1,0
4,19820,2,2,0,3,4,3,0.007,0.0666652,1,0
4,19821,3,3,0,4,4,4,0.012,0.0999978,1,0
4,19822,3,3,0,3,6,2,0.01,0.0999978,1,0
4,19823,2,2,0,6,9,3,0.012,0.0666652,1,0
4,19824,2,2,0,5,6,5,0.011,0.0666652,1,0
4,19825,2,2,0,10,11,10,0.021,0.0666652,1,0
4,19826,3,2,1,7,10,2,0.021,0.0999978,0.666667,0.333333
4,19827,3,3,0,2,4,2,0.008,0.0999978,1,0
4,19828,2,2,0,7,9,5,0.014,0.0666652,1,0
4,19829,2,2,0,8,10,7,0.017,0.0666652,1,0
4,19830,2,2,0,8,9,7,0.016,0.0666652,1,0
4,19831,3,3,0,5,7,3,0.017,0.0999978,1,0
4,19832,3,3,0,3,4,3,0.01,0.0999978,1,0
4,19833,2,2,0,4,7,1,0.008,0.0666652,1,0
4,19834,2,2,0,4,6,2,0.008,0.0666652,1,0
4,19835,2,2,0,4,7,2,0.009,0.0666652,1,0
4,19836,2,2,0,5,10,1,0.011,0.0666652,1,0
4,19837,2,2,0,5,9,1,0.01,0.0666652,1,0
4,19838,2,2,0,7,11,3,0.014,0.0666652,1,0
4,19839,2,2,0,5,8,3,0.011,0.0666652,1,0
4,19840,2,2,0,2,3,2,0.005,0.0666652,1,0
4,19841,3,2,1,8,10,6,0.025,0.0999978,0.666667,0.333333
4,19842,3,3,0,5,9,3,0.015,0.0999978,1,0
4,19843,2,2,0,4,7,1,0.008,0.0666652,1,0
4,19844,2,1,1,5,6,4,0.01,0.0666652,0.5,0.5
4,19845,2,2,0,9,10,9,0.019,0.0666652,1,0
4,19846,3,3,0,5,10,3,0.017,0.0999978,1,0
4,19847,3,3,0,7,9,5,0.022,0.0999978,1,0
4,19848,2,1,1,6,7,5,0.012,0.0666652,0.5,0.5
4,19849,2,2,0,4,5,4,0.009,0.0666652,1,0
4,19850,2,2,0,5,8,2,0.01,0.0666652,1,0
4,19851,2,2,0,8,9,8,0.017,0.0666652,1,0
4,19852,3,3,0,6,10,2,0.018,0.0999978,1,0
4,19853,2,2,0,6,7,6,0.013,0.0666652,1,0
4,19854,2,2,0,7,8,7,0.015,0.0666652,1,0
4,19855,2,2,0,9,10,8,0.018,0.0666652,1,0
4,19856,2,2,0,7,10,5,0.015,0.0666652,1,0
4,19857,3,3,0,4,7,2,0.012,0.0999978,1,0
4,19858,2,1,1,4,6,2,0.008,0.0666652,0.5,0.5
4,19859,2,2,0,6,7,6,0.013,0.0666652,1,0
4,19860,2,2,0,2,3,2,0.005,0.0666652,1,0
4,19861,3,2,1,6,7,6,0.02,0.0999978,0.666667,0.333333
4,19862,3,3,0,5,10,1,0.015,0.0999978,1,0
4,19863,2,2,0,3,3,3,0.006,0.0666652,1,0
4,19864,2,2,0,5,6,4,0.01,0.0666652,1,0
4,19865,2,2,0,9,10,8,0.018,0.0666652,1,0
4,19866,3,3,0,7,9,7,0.023,0.0999978,1,0
4,19867,3,3,0,4,8,2,0.014,0.0999978,1,0
4,19868,2,2,0,7,8,6,0.014,0.0666652,1,0
4,19869,2,2,0,3,4,2,0.006,0.0666652,1,0
4,19870,2,1,1,3,6,1,0.007,0.0666652,0.5,0.5
4,19871,3,3,0,8,9,7,0.024,0.0999978,1,0
4,19872,3,2,1,5,9,3,0.017,0.0999978,0.666667,0.333333
4,19873,2,1,1,4,5,4,0.009,0.0666652,0.5,0.5
4,19874,2,2,0,6,10,3,0.013,0.0666652,1,0
4,19875,2,2,0,6,6,6,0.012,0.0666652,1,0
4,19876,3,2,1,5,8,4,0.017,0.0999978,0.666667,0.333333
4,19877,3,3,0,4,7,3,0.014,0.0999978,1,0
4,19878,2,2,0,6,7,6,0.013,0.0666652,1,0
4,19879,2,2,0,3,4,3,0.007,0.0666652,1,0
4,19880,2,2,0,8,11,6,0.017,0.0666652,1,0
4,19881,3,2,1,8,10,7,0.025,0.0999978,0.666667,0.333333
4,19882,3,1,2,4,7,2,0.014,0.0999978,0.333333,0.666667
4,19883,2,2,0,4,6,3,0.009,0.0666652,1,0
4,19884,2,2,0,4,5,4,0.009,0.0666652,1,0
4,19885,2,2,0,8,10,6,0.016,0.0666652,1,0
4,19886,3,3,0,7,9,6,0.022,0.0999978,1,0
4,19887,3,3,0,3,5,2,0.011,0.0999978,1,0
4,19888,2,2,0,8,10,7,0.017,0.0666652,1,0
4,19889,2,2,0,3,3,3,0.006,0.0666652,1,0
4,19890,2,1,1,10,11,10,0.021,0.0666652,0.5,0.5
4,19891,3,3,0,3,6,1,0.011,0.0999978,1,0
4,19892,3,3,0,6,10,3,0.019,0.0999978,1,0
4,19893,2,2,0,7,10,5,0.015,0.0666652,1,0
4,19894,2,2,0,3,5,2,0.007,0.0666652,1,0
4,19895,2,2,0,2,3,2,0.005,0.0666652,1,0
4,19896,3,3,0,4,6,3,0.013,0.0999978,1,0
4,19897,3,2,1,5,11,3,0.017,0.0999978,0.666667,0.333333
4,19898,2,1,1,2,2,2,0.004,0.0666652,0.5,0.5
4,19899,2,2,0,2,3,1,0.004,0.0666652,1,0
4,19900,2,2,0,7,9,5,0.014,0.0666652,1,0
4,19901,3,2,1,6,9,4,0.02,0.0999978,0.666667,0.333333
4,19902,3,3,0,5,7,3,0.016,0.0999978,1,0
4,19903,2,1,1,8,11,6,0.017,0.0666652,0.5,0.5
4,19904,2,2,0,6,10,2,0.012,0.0666652,1,0
4,19905,2,2,0,9,11,8,0.019,0.0666652,1,0
4,19906,3,3,0,4,8,2,0.013,0.0999978,1,0
4,19907,3,2,1,6,10,3,0.02,0.0999978,0.666667,0.333333
4,19908,2,0,2,7,9,6,0.015,0.0666652,0,1
4,19909,2,2,0,5,6,4,0.01,0.0666652,1,0
4,19910,2,2,0,8,10,7,0.017,0.0666652,1,0
4,19911,3,3,0,6,10,3,0.018,0.0999978,1,0
4,19912,3,2,1,6,10,3,0.02,0.0999978,0.666667,0.333333
4,19913,2,2,0,4,5,4,0.009,0.0666652,1,0
4,19914,2,1,1,6,10,2,0.012,0.0666652,0.5,0.5
4,19915,2,2,0,7,8,6,0.014,0.0666652,1,0
4,19916,3,1,2,2,5,1,0.008,0.0999978,0.333333,0.666667
4,19917,3,3,0,6,9,1,0.018,0.0999978,1,0
4,19918,2,2,0,11,11,11,0.022,0.0666652,1,0
4,19919,2,2,0,6,11,2,0.013,0.0666652,1,0
4,19920,2,1,1,3,4,2,0.006,0.0666652,0.5,0.5
4,19921,3,2,1,7,10,3,0.021,0.0999978,0.666667,0.333333
4,19922,3,3,0,10,11,8,0.03,0.0999978,1,0
4,19923,2,2,0,4,6,2,0.008,0.0666652,1,0
4,19924,2,2,0,6,10,3,0.013,0.0666652,1,0
4,19925,2,2,0,4,4,4,0.008,0.0666652,1,0
4,19926,3,3,0,6,8,5,0.02,0.0999978,1,0
4,19927,3,3,0,5,8,2,0.015,0.0999978,1,0
4,19928,2,2,0,9,10,8,0.018,0.0666652,1,0
4,19929,2,2,0,8,11,5,0.016,0.0666652,1,0
4,19930,2,2,0,8,9,7,0.016,0.0666652,1,0
4,19931,3,3,0,7,11,2,0.023,0.0999978,1,0
4,19932,3,3,0,6,9,2,0.019,0.0999978,1,0
4,19933,2,2,0,3,5,1,0.006,0.0666652,1,0
4,19934,2,2,0,7,9,6,0.015,0.0666652,1,0
4,19935,2,2,0,3,5,2,0.007,0.0666652,1,0
4,19936,3,2,1,6,8,5,0.02,0.0999978,0.666667,0.333333
4,19937,3,3,0,6,9,4,0.019,0.0999978,1,0
4,19938,2,2,0,3,4,3,0.007,0.0666652,1,0
4,19939,2,1,1,8,9,7,0.016,0.0666652,0.5,0.5
4,19940,2,2,0,7,9,5,0.014,0.0666652,1,0
4,19941,3,3,0,6,8,5,0.02,0.0999978,1,0
4,19942,3,3,0,7,9,5,0.022,0.0999978,1,0
4,19943,2,2,0,5,8,3,0.011,0.0666652,1,0
4,19944,2,2,0,7,9,5,0.014,0.0666652,1,0
4,19945,2,2,0,5,8,3,0.011,0.0666652,1,0
4,19946,3,3,0,4,10,1,0.014,0.0999978,1,0
4,19947,3,2,1,4,10,2,0.014,0.0999978,0.666667,0.333333
4,19948,2,0,2,1,1,1,0.002,0.0666652,0,1
4,19949,2,2,0,9,11,7,0.018,0.0666652,1,0
4,19950,2,2,0,6,10,3,0.013,0.0666652,1,0
4,19951,3,3,0,2,5,1,0.008,0.0999978,1,0
4,19952,3,2,1,4,6,2,0.012,0.0999978,0.666667,0.333333
4,19953,2,2,0,8,10,7,0.017,0.0666652,1,0
4,19954,2,2,0,6,9,4,0.013,0.0666652,1,0
4,19955,2,2,0,6,9,4,0.013,0.0666652,1,0
4,19956,3,3,0,4,6,2,0.014,0.0999978,1,0
4,19957,3,3,0,2,4,1,0.007,0.0999978,1,0
4,19958,2,2,0,8,11,5,0.016,0.0666652,1,0
4,19959,2,1,1,4,5,3,0.008,0.0666652,0.5,0.5
4,19960,2,2,0,7,9,6,0.015,0.0666652,1,0
4,19961,3,2,1,7,8,6,0.022,0.0999978,0.666667,0.333333
4,19962,3,2,1,7,10,3,0.022,0.0999978,0.666667,0.333333
4,19963,2,2,0,6,10,3,0.013,0.0666652,1,0
4,19964,2,2,0,2,3,2,0.005,0.0666652,1,0
4,19965,2,2,0,6,7,5,0.012,0.0666652,1,0
4,19966,3,3,0,5,11,2,0.015,0.0999978,1,0
4,19967,3,3,0,7,10,4,0.023,0.0999978,1,0
4,19968,2,2,0,6,9,3,0.012,0.0666652,1,0
4,19969,2,2,0,6,7,5,0.012,0.0666652,1,0
4,19970,2,2,0,5,5,5,0.01,0.0666652,1,0
4,19971,3,3,0,8,10,7,0.026,0.0999978,1,0
4,19972,3,3,0,4,6,2,0.014,0.0999978,1,0
4,19973,2,1,1,6,8,5,0.013,0.0666652,0.5,0.5
4,19974,2,2,0,5,9,2,0.011,0.0666652,1,0
4,19975,2,2,0,5,9,1,0.01,0.0666652,1,0
4,19976,3,3,0,7,10,3,0.022,0.0999978,1,0
4,19977,3,2,1,6,11,4,0.019,0.0999978,0.666667,0.333333
4,19978,2,2,0,4,6,2,0.008,0.0666652,1,0
4,19979,2,2,0,4,6,2,0.008,0.0666652,1,0
4,19980,2,1,1,2,4,1,0.005,0.0666652,0.5,0.5
4,19981,3,3,0,3,4,3,0.01,0.0999978,1,0
4,19982,2,2,0,3,4,2,0.006,0.0666652,1,0
4,19983,2,1,1,6,10,3,0.013,0.0666652,0.5,0.5
4,19984,2,2,0,3,5,2,0.007,0.0666652,1,0
4,19985,2,2,0,3,5,1,0.006,0.0666652,1,0
4,19986,3,3,0,6,8,4,0.018,0.0999978,1,0
4,19987,3,3,0,8,10,7,0.026,0.0999978,1,0
4,19988,2,2,0,4,8,1,0.009,0.0666652,1,0
4,19989,2,1,1,6,10,3,0.013,0.0666652,0.5,0.5
4,19990,2,2,0,5,7,4,0.011,0.0666652,1,0
4,19991,3,2,1,7,11,3,0.023,0.0999978,0.666667,0.333333
4,19992,2,2,0,6,7,6,0.013,0.0666652,1,0
4,19993,2,2,0,7,10,4,0.014,0.0666652,1,0
4,19994,2,2,0,3,4,3,0.007,0.0666652,1,0
4,19995,2,2,0,2,3,1,0.004,0.0666652,1,0
4,19996,3,2,1,6,10,2,0.02,0.0999978,0.666667,0.333333
4,19997,3,2,1,7,8,6,0.021,0.0999978,0.666667,0.333333
4,19998,2,2,0,4,5,4,0.009,0.0666652,1,0
4,19999,2,2,0,10,12,8,0.02,0.0666652,1,0
4,20000,2,2,0,7,8,7,0.015,0.0666652,1,0
5,20001,2,2,0,5,6,5,0.011,0.0666651,1,0
5,20002,2,2,0,6,10,2,0.012,0.0666651,1,0
5,20003,2,2,0,6,8,4,0.012,0.0666651,1,0
5,20004,2,2,0,9,11,7,0.018,0.0666651,1,0
5,20005,2,2,0,6,10,3,0.013,0.0666651,1,0
5,20006,2,2,0,7,10,5,0.015,0.0666651,1,0
5,20007,2,2,0,8,10,6,0.016,0.0666651,1,0
5,20008,2,2,0,10,10,10,0.02,0.0666651,1,0
5,20009,2,2,0,5,6,4,0.01,0.0666651,1,0
5,20010,2,2,0,2,4,1,0.005,0.0666651,1,0
5,20011,2,2,0,9,9,9,0.018,0.0666651,1,0
5,20012,2,1,1,7,10,4,0.014,0.0666651,0.5,0.5
5,20013,2,2,0,9,11,7,0.018,0.0666651,1,0
5,20014,2,2,0,2,3,1,0.004,0.0666651,1,0
5,20015,2,1,1,7,7,7,0.014,0.0666651,0.5,0.5
5,20016,2,2,0,3,4,2,0.006,0.0666651,1,0
5,20017,2,2,0,7,9,5,0.014,0.0666651,1,0
5,20018,2,2,0,5,7,4,0.011,0.0666651,1,0
5,20019,2,2,0,5,7,4,0.011,0.0666651,1,0
5,20020,2,2,0,3,4,3,0.007,0.0666651,1,0
5,20021,2,2,0,7,8,7,0.015,0.0666651,1,0
5,20022,2,2,0,5,9,2,0.011,0.0666651,1,0
5,20023,2,2,0,4,4,4,0.008,0.0666651,1,0
5,20024,2,2,0,4,6,3,0.009,0.0666651,1,0
5,20025,2,2,0,3,5,2,0.007,0.0666651,1,0
5,20026,2,2,0,7,11,3,0.014,0.0666651,1,0
5,20027,2,1,1,8,9,8,0.017,0.0666651,0.5,0.5
5,20028,2,2,0,5,8,2,0.01,0.0666651,1,0
5,20029,2,2,0,8,10,6,0.016,0.0666651,1,0
5,20030,2,2,0,9,11,7,0.018,0.0666651,1,0
5,20031,2,2,0,3,5,2,0.007,0.0666651,1,0
5,20032,2,2,0,9,11,7,0.018,0.0666651,1,0
5,20033,2,2,0,6,7,6,0.013,0.0666651,1,0
5,20034,2,2,0,5,9,2,0.011,0.0666651,1,0
5,20035,2,2,0,8,9,8,0.017,0.0666651,1,0
5,20036,2,1,1,8,9,7,0.016,0.0666651,0.5,0.5
5,20037,2,2,0,5,9,1,0.01,0.0666651,1,0
5,20038,2,2,0,5,8,2,0.01,0.0666651,1,0
5,20039,2,2,0,4,4,4,0.008,0.0666651,1,0
5,20040,2,2,0,5,7,4,0.011,0.0666651,1,0
5,20041,2,2,0,4,6,2,0.008,0.0666651,1,0
5,20042,2,2,0,5,6,4,0.01,0.0666651,1,0
5,20043,2,2,0,3,4,2,0.006,0.0666651,1,0
5,20044,2,2,0,4,7,2,0.009,0.0666651,1,0
5,20045,2,2,0,7,8,6,0.014,0.0666651,1,0
5,20046,2,2,0,8,9,7,0.016,0.0666651,1,0
5,20047,2,2,0,4,6,3,0.009,0.0666651,1,0
5,20048,2,2,0,4,7,2,0.009,0.0666651,1,0
5,20049,2,2,0,6,6,6,0.012,0.0666651,1,0
5,20050,2,2,0,2,3,2,0.005,0.0666651,1,0
5,20051,2,1,1,5,8,2,0.01,0.0666651,0.5,0.5
5,20052,2,1,1,7,10,4,0.014,0.0666651,0.5,0.5
5,20053,2,2,0,2,3,1,0.004,0.0666651,1,0
5,20054,2,2,0,8,10,7,0.017,0.0666651,1,0
5,20055,2,2,0,6,9,4,0.013,0.0666651,1,0
5,20056,2,2,0,7,10,4,0.014,0.0666651,1,0
5,20057,2,2,0,3,4,3,0.007,0.0666651,1,0
5,20058,2,2,0,5,7,3,0.01,0.0666651,1,0
5,20059,2,2,0,6,9,4,0.013,0.0666651,1,0
5,20060,2,2,0,9,9,9,0.018,0.0666651,1,0
5,20061,2,2,0,8,9,8,0.017,0.0666651,1,0
5,20062,2,2,0,3,6,1,0.007,0.0666651,1,0
5,20063,2,2,0,7,8,7,0.015,0.0666651,1,0
5,20064,2,2,0,5,6,5,0.011,0.0666651,1,0
5,20065,2,2,0,3,4,3,0.007,0.0666651,1,0
5,20066,2,2,0,6,7,6,0.013,0.0666651,1,0
5,20067,2,2,0,5,8,2,0.01,0.0666651,1,0
5,20068,2,2,0,7,8,7,0.015,0.0666651,1,0
5,20069,2,2,0,2,4,1,0.005,0.0666651,1,0
5,20070,2,2,0,3,4,2,0.006,0.0666651,1,0
5,20071,2,2,0,7,10,5,0.015,0.0666651,1,0
5,20072,2,2,0,6,10,2,0.012,0.0666651,1,0
5,20073,2,2,0,5,7,3,0.01,0.0666651,1,0
5,20074,2,2,0,2,3,1,0.004,0.0666651,1,0
5,20075,2,2,0,7,9,5,0.014,0.0666651,1,0
5,20076,2,1,1,7,8,7,0.015,0.0666651,0.5,0.5
5,20077,2,2,0,3,4,3,0.007,0.0666651,1,0
5,20078,2,2,0,1,2,1,0.003,0.0666651,1,0
5,20079,2,2,0,10,11,10,0.021,0.0666651,1,0
5,20080,2,2,0,5,6,5,0.011,0.0666651,1,0
5,20081,2,2,0,5,8,2,0.01,0.0666651,1,0
5,20082,2,2,0,9,10,8,0.018,0.0666651,1,0
5,20083,2,2,0,5,8,2,0.01,0.0666651,1,0
5,20084,2,2,0,6,7,5,0.012,0.0666651,1,0
5,20085,2,2,0,9,9,9,0.018,0.0666651,1,0
5,20086,2,1,1,6,6,6,0.012,0.0666651,0.5,0.5
5,20087,2,2,0,2,3,2,0.005,0.0666651,1,0
5,20088,2,2,0,4,8,1,0.009,0.0666651,1,0
5,20089,2,2,0,4,6,2,0.008,0.0666651,1,0
5,20090,2,2,0,5,7,3,0.01,0.0666651,1,0
5,20091,2,2,0,8,9,7,0.016,0.0666651,1,0
5,20092,2,2,0,3,5,2,0.007,0.0666651,1,0
5,20093,2,2,0,9,10,9,0.019,0.0666651,1,0
5,20094,2,2,0,7,10,5,0.015,0.0666651,1,0
5,20095,2,2,0,2,3,1,0.004,0.0666651,1,0
5,20096,2,2,0,5,8,2,0.01,0.0666651,1,0
5,20097,2,2,0,4,6,2,0.008,0.0666651,1,0
5,20098,2,2,0,9,10,8,0.018,0.0666651,1,0
5,20099,2,2,0,7,9,6,0.015,0.0666651,1,0
5,20100,2,1,1,5,6,5,0.011,0.0666651,0.5,0.5
5,20101,2,2,0,6,11,2,0.013,0.0666651,1,0
5,20102,2,2,0,9,10,8,0.018,0.0666651,1,0
5,20103,2,2,0,6,7,5,0.012,0.0666651,1,0
5,20104,2,2,0,4,6,3,0.009,0.0666651,1,0
5,20105,2,2,0,7,10,4,0.014,0.0666651,1,0
5,20106,2,2,0,7,10,5,0.015,0.0666651,1,0
5,20107,2,2,0,5,6,5,0.011,0.0666651,1,0
5,20108,2,2,0,8,10,7,0.017,0.0666651,1,0
5,20109,2,2,0,7,9,6,0.015,0.0666651,1,0
5,20110,2,2,0,9,10,9,0.019,0.0666651,1,0
5,20111,2,1,1,8,8,8,0.016,0.0666651,0.5,0.5
5,20112,2,1,1,5,6,4,0.01,0.0666651,0.5,0.5
5,20113,2,2,0,9,10,9,0.019,0.0666651,1,0
5,20114,2,2,0,7,10,4,0.014,0.0666651,1,0
5,20115,2,2,0,6,8,4,0.012,0.0666651,1,0
5,20116,2,2,0,4,7,1,0.008,0.0666651,1,0
5,20117,2,2,0,6,8,4,0.012,0.0666651,1,0
5,20118,2,2,0,7,12,2,0.014,0.0666651,1,0
5,20119,2,2,0,4,6,2,0.008,0.0666651,1,0
5,20120,2,2,0,5,7,4,0.011,0.0666651,1,0
5,20121,2,2,0,3,4,2,0.006,0.0666651,1,0
5,20122,2,2,0,6,8,5,0.013,0.0666651,1,0
5,20123,2,2,0,7,9,6,0.015,0.0666651,1,0
5,20124,2,1,1,6,6,6,0.012,0.0666651,0.5,0.5
5,20125,2,2,0,7,8,6,0.014,0.0666651,1,0
5,20126,2,2,0,6,7,5,0.012,0.0666651,1,0
5,20127,2,2,0,2,3,2,0.005,0.0666651,1,0
5,20128,2,2,0,6,7,6,0.013,0.0666651,1,0
5,20129,2,1,1,3,4,2,0.006,0.0666651,0.5,0.5
5,20130,2,2,0,7,8,6,0.014,0.0666651,1,0
5,20131,2,2,0,8,10,6,0.016,0.0666651,1,0
5,20132,2,1,1,7,9,6,0.015,0.0666651,0.5,0.5
5,20133,2,2,0,4,5,3,0.008,0.0666651,1,0
5,20134,2,2,0,4,5,4,0.009,0.0666651,1,0
5,20135,2,2,0,4,7,1,0.008,0.0666651,1,0
5,20136,2,2,0,6,7,5,0.012,0.0666651,1,0
5,20137,2,2,0,6,7,5,0.012,0.0666651,1,0
5,20138,2,2,0,9,11,8,0.019,0.0666651,1,0
